ID,Platform,Title,Publisher,Developer,Year,Region,Edition,Language,Copies,Genres,Description,Metacritic Score,Price Estimate,Cover URL,Source Images,Data Source
wii_metroid_prime_3_corruption_01,Wii,Metroid Prime 3: Corruption,Nintendo,N/A,2007,,Standard,English,1,"Action, Adventure","Stop the unstoppable Dark Samus If you think you knew what it felt like to be the bounty hunter behind the visor, think again. The Galactic Federation's network computer, Aurora Unit, is suddenly and ...",90,N/A,https://media.rawg.io/media/games/1ed/1eded24fa739e8edfbae7a0ec931e8f7.jpg,"20251009_012017.jpg, 20251009_012029.jpg",RAWG API
wii_super_smash_bros_brawl_01,Wii,Super Smash Bros. Brawl,Nintendo,"Intelligent Systems, HAL Laboratory",2008,,Standard,English,1,"Action, Casual, Fighting",Super Smash Bros. Brawl is a crossover platform fighting game for the Nintendo Wii published by Nintendo in 2008 and the third entry in the Super Smash Bros. series. It was developed by an ad hoc deve...,93,N/A,https://media.rawg.io/media/games/a00/a00c19dae42d87ca31d903d26761d335.jpg,"20251009_012017.jpg, 20251009_012029.jpg",RAWG API
wii_zelda_skyward_sword_01,Wii,The Legend of Zelda: Skyward Sword,Nintendo,Nintendo,2011,,Standard,English,1,Adventure,One of the most storied franchises in history soars to new heights. The Legend of Zelda™: Skyward Sword shakes up the tried-and-true adventure game formula and marks a turning point for the franchise....,93,N/A,https://media.rawg.io/media/games/884/884d12f527a9a12b5e486ee1b79ecf7f.jpeg,"20251009_012017.jpg, 20251009_012029.jpg",RAWG API
wiiu_bayonetta_2_01,Wii U,Bayonetta 2,Nintendo,Platinum Games,2014,,Standard,English,1,Action,Wield wild weapons and execute deadly moves—like the powerful Umbran Climax—to take out angels and demons in this breathtaking action game. You can even team up with friends in 2-player online or loca...,92,N/A,https://media.rawg.io/media/games/3d7/3d7c8e749b18cfc898c80016594981fe.jpg,"20251009_012017.jpg, 20251009_012029.jpg",RAWG API
3ds_chibi_robo_zip_lash_01,Nintendo 3DS,Chibi-Robo! Zip Lash,Nintendo,"SKIP, Vanpool",2015,,Standard,English,1,Platformer,"To see the Chibi-Robo! Zip Lash + amiibo bundle, click
here.

Chibi-Robo! Zip Lash comes to the Nintendo 3DS system with a fresh, new
take on the franchise. In this side-scrolling game, Chibi-Robo use...",59,N/A,https://media.rawg.io/media/screenshots/66d/66d4049a671b388adaca6f420e8a7ea5.jpg,20251009_012023.jpg,RAWG API
wiiu_zelda_with_amiibo_01,Wii U,The Legend of Zelda with amiibo,Nintendo,Nintendo,2016,,amiibo Bundle,English,1,"Action, Adventure, RPG",The Legend of Zelda: Twilight Princess HD with amiibo - Remastered version of the GameCube/Wii classic. Includes Wolf Link amiibo functionality and HD graphics improvements for Wii U.,86,$45-75 USD used (with amiibo),"https://assets.nintendo.com/image/upload/f_auto/q_auto/dpr_1.5/c_scale,w_400/ncom/en_US/games/wiiu/the-legend-of-zelda-twilight-princess-hd",20251009_012033.jpg,Web Search
nes_batman_01,NES,Batman: The Video Game,Sunsoft,Sunsoft,1990,,Standard,English,1,"Platform, Action, Beat 'em up","Batman: The Video Game - Platform game loosely based on the 1989 film. Highly regarded as one of the best NES games. Features atmospheric graphics, challenging gameplay, and memorable soundtrack by Su...",N/A,$15-30 USD used,https://upload.wikimedia.org/wikipedia/en/0/0d/Batman_The_Video_Game_NES_cover.jpg,20251009_012043.jpg,Web Search
nes_metroid_01,NES,Metroid,Nintendo,Nintendo R&D1,1987,,Standard,English,1,"Action, Adventure, Metroidvania","Metroid - Revolutionary action-adventure that pioneered the Metroidvania genre. Non-linear exploration, power-up progression, and iconic reveal of protagonist Samus Aran as female. Originally released...",N/A,$20-40 USD used,https://upload.wikimedia.org/wikipedia/en/c/c5/Metroid_NES_cover_art.jpg,20251009_012055.jpg,Web Search
nes_rad_racer_01,NES,Rad Racer,Nintendo,Square,1987,,Standard,English,1,"Racing, Arcade, Sports",Rad Racer - Pseudo-3D racing game by Square. Featured optional stereoscopic 3D with anaglyph glasses. Highway Star in Japan. Sold 1.96 million copies. Inspired by OutRun.,N/A,$10-20 USD used,https://upload.wikimedia.org/wikipedia/en/4/47/Rad_Racer_Coverart.png,20251009_012114.jpg,Web Search
gb_pokemon_green_01,Game Boy,Pokemon Green Version,Nintendo,Game Freak,1996,NTSC-J,Standard,Japanese,1,"Adventure, RPG, Arcade","Pokémon Red (ポケットモンスター 赤 Pocket Monsters Red) and Pokémon Green (ポケットモンスター 緑 Pocket Monsters Green) were the very first Pokémon games to be released. Green was released only in Japan along with Red, a...",N/A,N/A,https://media.rawg.io/media/screenshots/346/3467af400ad76f9e629265e2195a1a20.jpg,20251009_011602.jpg,RAWG API
sfc_elefan_no_tamago_01,Super Famicom,Elefan no Tamago: Doki Doki Programming,Imagineer,A-Wave,1992,NTSC-J,Standard,Japanese,1,"Programming, Educational, Puzzle",Elefan no Tamago: Doki Doki Programming - Educational programming game for children. Japan-exclusive Super Famicom title teaching basic programming concepts through gameplay.,N/A,$20-40 USD used (Japan),https://example.com/placeholder-elefan.jpg,"20251009_011706.jpg, 20251009_011707.jpg",Web Search
sfc_chrono_trigger_01,Super Famicom,Chrono Trigger,"Square Enix, Square","Square Enix, Sony Interactive Entertainment",1995,NTSC-J,Standard,Japanese,1,RPG,Chrono Trigger is a role-playing video game developed and published by Square for the Super Nintendo Entertainment System in 1995. Chrono Trigger's development team included three designers that Squar...,82,N/A,https://media.rawg.io/media/games/ae4/ae404f4e0f504131199703c09111bb78.jpg,20251009_011712.jpg,RAWG API
sfc_street_fighter_ii_01,Super Famicom,Street Fighter II,Capcom,Capcom,1992,NTSC-J,Standard,Japanese,1,"Fighting, Arcade, Action","Street Fighter II - Landmark fighting game that revitalized the genre. 8 playable characters with unique moves, combo system, competitive multiplayer. Japan Super Famicom version. Best-selling third-p...",N/A,$15-35 USD used (Japan),https://upload.wikimedia.org/wikipedia/en/1/1e/Street_Fighter_II_SNES_Cover.jpg,20251009_011719.jpg,Web Search
sfc_sailor_moon_01,Super Famicom,Bishoujo Senshi Sailor Moon,Angel (Bandai),Arc System Works,1993,NTSC-J,Standard,Japanese,1,"Beat 'em up, Action, Anime",Bishoujo Senshi Sailor Moon - Side-scrolling beat 'em up based on the popular anime. Play as Sailor Scouts fighting enemies from the series. Japan-exclusive Super Famicom release.,N/A,$20-40 USD used (Japan),https://upload.wikimedia.org/wikipedia/en/8/81/Bishoujo_Senshi_Sailor_Moon_SFC_Cover.jpg,20251009_011722.jpg,Web Search
nes_metal_gear_01,NES,Metal Gear,Ultra Games (Konami),Konami,1988,,Standard,English,1,"Stealth, Action, Adventure",Metal Gear - Pioneering stealth-action game directed by Hideo Kojima. Infiltrate Outer Heaven to stop Metal Gear. NES version differs from MSX2 original. Published by Konami's Ultra Games brand.,N/A,$15-30 USD used,https://upload.wikimedia.org/wikipedia/en/1/13/Metal_Gear_NES_cover.jpg,20251009_011727.jpg,Web Search
snes_super_metroid_01,SNES,Super Metroid,Nintendo,"Nintendo, Intelligent Systems",1994,,Standard,English,1,"Action, Shooter, Adventure, Platformer","After having defeated Mother Brain, the leader of the Space Pirates who wanted to use alien creatures known as Metroids to dominate the world, the bounty hunter Samus Aran took the fight to the Metroi...",N/A,N/A,https://media.rawg.io/media/games/fc9/fc9bb16db9714d3731823fb0bf706533.jpg,20251009_011733.jpg,RAWG API
snes_tmnt_iv_turtles_in_time_01,SNES,Teenage Mutant Ninja Turtles IV: Turtles in Time,Konami,Konami,1992,,Standard,English,1,"Beat 'em up, Action, Arcade","Teenage Mutant Ninja Turtles IV: Turtles in Time - Arcade-style beat 'em up. Time-traveling adventure through various eras. 4-player co-op, Mode 7 effects. Considered one of the best TMNT games.",N/A,$40-80 USD used,https://upload.wikimedia.org/wikipedia/en/5/55/TMNT_-_Turtles_in_Time_%28SNES%29.jpg,20251009_011737.jpg,Web Search
ds_chrono_trigger_01,Nintendo DS,Chrono Trigger,N/A,N/A,N/A,,Standard,English,1,Action,,N/A,N/A,,20251009_011742.jpg,RAWG API
snes_dragons_lair_01,SNES,Dragon's Lair,Data East,MotiveTime,1993,,Standard,English,1,"Platform, Action, Adventure",Dragon's Lair - Platform adaptation of the laser disc arcade game. Side-scrolling action replacing quick-time events. Features hand-drawn animation style inspired by Don Bluth's original.,N/A,$20-40 USD used,https://upload.wikimedia.org/wikipedia/en/8/8b/Dragon%27s_Lair_SNES_Cover.jpg,20251009_011753.jpg,Web Search
snes_final_fight_01,SNES,Final Fight,"Capcom, U.S. Gold",Capcom,1989,,Standard,English,1,Fighting,"Final Fight (Japanese: ファイナルファイト, Hepburn: Fainaru Faito) is a side-scrolling beat-'em-up video game produced by Capcom. Originally released as an arcade game in 1989, it was the seventh title release...",82,N/A,https://media.rawg.io/media/games/eaa/eaa94a1203b9b8fdf5b01575c9e91591.jpg,20251009_011753.jpg,RAWG API
snes_megaman_soccer_01,SNES,Mega Man Soccer,Capcom,Capcom,1994,,Standard,English,1,"Sports, Soccer, Action",Mega Man Soccer - Unusual sports spin-off of Mega Man series. Combines soccer with special abilities from Robot Masters. Exhibition mode and tournament mode with story elements.,N/A,$30-60 USD used,https://upload.wikimedia.org/wikipedia/en/e/eb/Mega_Man_Soccer_Coverart.png,20251009_011753.jpg,Web Search
snes_cool_spot_01,SNES,Cool Spot,Virgin Games,Virgin Games,1993,,Standard,English,1,"Platform, Action, Mascot","Cool Spot - Platform game starring 7 Up mascot. Praised for graphics, animation, and music. Cool Spot fires soda bubbles at enemies while rescuing fellow Spots. Virgin Games developed.",N/A,$15-30 USD used,https://upload.wikimedia.org/wikipedia/en/2/2c/Cool_Spot_Coverart.png,20251009_011753.jpg,Web Search
snes_fifa96_01,SNES,FIFA 96,Electronic Arts,Extended Play Productions,1995,,Standard,English,1,"Sports, Soccer, Simulation",FIFA 96 - Soccer simulation with real teams and players. First FIFA game with real-time 3D graphics on some platforms. Isometric view on SNES. Features international teams and club sides.,N/A,$10-20 USD used,https://upload.wikimedia.org/wikipedia/en/a/ab/FIFA_96_Coverart.png,20251009_011753.jpg,Web Search
snes_fzero_01,SNES,F-Zero,Nintendo,Nintendo,1990,,Standard,English,1,"Racing, Arcade","The future of racing is here! F-ZERO, an intergalaxtic Grand Prix, uses machines that weigh more than a ton, reach dash speeds of over 500km/h and hover a mere twelve inches off the ground! Choose fro...",N/A,N/A,https://media.rawg.io/media/games/c45/c45a1f2502a1e1c88c4e14875fceab72.jpg,20251009_011753.jpg,RAWG API
snes_doom_01,SNES,Doom,Williams Entertainment,Sculptured Software,1995,,Standard,English,1,"First-Person Shooter, Action, Horror","Doom - Revolutionary FPS ported to SNES. Features Super FX 2 chip, red cartridge. Custom Reality Engine by Randy Linden. Intense demon-slaying action on Mars.",N/A,$30-60 USD used,https://upload.wikimedia.org/wikipedia/en/0/0f/Doom_SNES_cover.jpg,20251009_011803.jpg,Web Search
snes_beavis_and_butthead_01,SNES,Beavis and Butt-Head,Viacom New Media,Realtime Associates,1994,,Standard,English,1,"Platform, Action, Comedy",MTV's Beavis and Butt-Head - Platform game based on the MTV series. Search for GWAR concert tickets across various locations with signature humor.,N/A,$20-40 USD used,https://upload.wikimedia.org/wikipedia/en/a/ac/Beavis_and_Butt-Head_%28video_game%29_Coverart.png,20251009_011803.jpg,Web Search
snes_captain_america_and_the_avengers_01,SNES,Captain America and the Avengers,Mindscape,Data East,1993,,Standard,English,1,"Beat 'em up, Action, Superhero",Captain America and the Avengers - Beat 'em up featuring Marvel heroes. Fight Red Skull and villains across side-scrolling and shooting levels.,N/A,$20-40 USD used,https://upload.wikimedia.org/wikipedia/en/5/5b/Captain_America_and_the_Avengers_Coverart.png,20251009_011803.jpg,Web Search
snes_clayfighter_01,SNES,ClayFighter,Interplay,Visual Concepts,1993,,Standard,English,1,"Fighting, Comedy, Claymation","ClayFighter - Unique fighting game using digitized claymation graphics. Parody of Street Fighter with humorous characters and moves. Sold 200,000 copies.",N/A,$15-30 USD used,https://upload.wikimedia.org/wikipedia/en/2/24/ClayFighter_Coverart.png,20251009_011803.jpg,Web Search
snes_desert_strike_01,SNES,Desert Strike,Electronic Arts,Gremlin Graphics,1992,,Standard,English,1,"Action, Shooter, Strategy","Desert Strike: Return to the Gulf - Isometric helicopter combat. Rescue hostages, destroy targets in Middle East setting. Strategic fuel and ammo management.",N/A,$15-25 USD used,https://upload.wikimedia.org/wikipedia/en/0/0e/Desert_Strike_Coverart.png,20251009_011803.jpg,Web Search
snes_yoshis_island_01,SNES,Super Mario World 2: Yoshi's Island,Nintendo,Nintendo,1995,,Standard,English,1,Platformer,"Play as Yoshi to ground pound and flutter jump your way out of trouble!

Yoshi™ is back, baby! And he’s ready to romp through a crayon-colored world where enemies are everywhere. Prepare to flutter ...",91,N/A,https://media.rawg.io/media/games/98d/98d8fbc56c9a322a84ee38128e487bc8.jpg,"20251009_011803.jpg, 20251009_011809.jpg",RAWG API
snes_mickey_mania_01,SNES,Mickey Mania: The Timeless Adventures of Mickey Mouse,Sony Imagesoft,Traveller's Tales,1994,,Standard,English,1,"Platform, Action, Disney",Mickey Mania: The Timeless Adventures of Mickey Mouse - Platform game celebrating Mickey's 60th anniversary. Journey through classic cartoons with Mode 7 effects.,N/A,$20-35 USD used,https://upload.wikimedia.org/wikipedia/en/0/0b/Mickey_Mania_Coverart.png,20251009_011809.jpg,Web Search
snes_zelda_a_link_to_the_past_01,SNES,The Legend of Zelda: A Link to the Past,Nintendo,Nintendo,1991,,Standard,English,1,"Action, Adventure","Return to an age of magic and heroes! When an evil magician named 
      Agahnim begins kidnapping young maidens in Hyrule in a quest to break 
      the imprisoning seal on Ganon, a young boy named L...",95,N/A,https://media.rawg.io/media/games/087/08727beb32c364d30e8b2a1aa8595f8e.jpg,20251009_011809.jpg,RAWG API
snes_illusion_of_gaia_01,SNES,Illusion of Gaia,Nintendo,Quintet,1994,,Standard,English,1,"Action RPG, Adventure, Puzzle",Illusion of Gaia - Action RPG about boy with psychic powers. Visit real-world locations like Egyptian pyramids. Transformation system with different abilities.,N/A,$40-80 USD used,https://upload.wikimedia.org/wikipedia/en/f/fb/Illusion_of_Gaia_Coverart.png,20251009_011809.jpg,Web Search
snes_mortal_kombat_01,SNES,Mortal Kombat,"Midway Games, Midway",Midway Games,1992,,Standard,English,1,Fighting,Mortal Kombat is a fighting game focused on one-on-one matches known for its gore elements. It’s the first title in the series that consists of multiple sequels and spin-offs. The plot follows Liu Kan...,N/A,N/A,https://media.rawg.io/media/games/e9a/e9a782a3f40f0e53ab64c7018251053e.jpg,20251009_011809.jpg,RAWG API
snes_killer_instinct_01,SNES,Killer Instinct,Nintendo,Rare,1995,,Standard,English,1,"Fighting, Arcade, Action","Killer Instinct - Groundbreaking fighting game with pre-rendered 3D graphics. Combo system, ultra combos, and killer soundtrack. SNES port of arcade hit.",N/A,$25-50 USD used,https://upload.wikimedia.org/wikipedia/en/3/3f/Killer_Instinct_SNES_box.jpg,20251009_011818.jpg,Web Search
snes_super_star_wars_01,SNES,Super Star Wars,"JVC, LucasArts","Sculptured Software, LucasArts",1992,,Standard,English,1,"Platform, Run and Gun, Action","Super Star Wars - Run and gun game based on Star Wars Episode IV. Multiple characters, vehicle levels, Mode 7 effects. First in trilogy.",N/A,$15-30 USD used,https://upload.wikimedia.org/wikipedia/en/8/82/Super_Star_Wars_box.jpg,20251009_011818.jpg,Web Search
snes_super_empire_strikes_back_01,SNES,Super Star Wars: The Empire Strikes Back,"JVC, LucasArts","Sculptured Software, LucasArts",1993,,Standard,English,1,"Platform, Run and Gun, Action","Super Star Wars: The Empire Strikes Back - Sequel with Hoth AT-AT battles, Dagobah training, Cloud City action. Enhanced graphics and gameplay.",N/A,$20-40 USD used,https://upload.wikimedia.org/wikipedia/en/2/20/Super_Star_Wars_The_Empire_Strikes_Back_box.jpg,20251009_011818.jpg,Web Search
snes_super_return_of_the_jedi_01,SNES,Super Star Wars: Return of the Jedi,"JVC, LucasArts","Sculptured Software, LucasArts",1994,,Standard,English,1,"Platform, Run and Gun, Action","Super Star Wars: Return of the Jedi - Finale of trilogy. Jabba's Palace, Endor speeder bikes, Death Star II assault. Varied gameplay styles.",N/A,$25-50 USD used,https://upload.wikimedia.org/wikipedia/en/7/71/Super_Star_Wars_Return_of_the_Jedi_box.jpg,20251009_011818.jpg,Web Search
